frame,timestamp,tracker_id,object_type,position,team_id,video_x,video_y,pitch_x,pitch_y,board_x,board_y,confidence
5,0.179,20,player,7,1.0,213.83,428.51,4379.03,6032.33,437.9,689.41,0.881
5,0.179,5,player,2,1.0,593.45,487.39,6803.01,6508.25,680.3,743.8,0.876
5,0.179,21,player,4,1.0,531.67,383.21,5710.21,5472.58,571.02,625.44,0.847
5,0.179,4,player,8,0.0,743.51,409.98,7254.76,5722.59,725.48,654.01,0.846
5,0.179,15,player,6,1.0,502.58,307.64,4718.81,4419.25,471.88,505.06,0.841
5,0.179,13,player,5,1.0,887.52,347.04,7950.94,4804.68,795.09,549.11,0.841
5,0.179,19,player,8,1.0,576.1,203.13,3607.5,1988.85,360.75,227.3,0.773
5,0.179,17,player,9,0.0,386.01,283.58,3584.05,4097.48,358.41,468.28,0.76
5,0.179,1,player,10,0.0,67.44,285.09,1660.91,4362.03,166.09,498.52,0.928
5,0.179,-1,ball,,,1004.41,530.55,9304.03,6847.21,930.4,770.0,0.863
6,0.214,8,player,1,0.0,331.43,500.8,5569.77,6637.68,556.98,758.59,0.923
6,0.214,7,player,6,0.0,231.73,442.97,4617.53,6170.18,461.75,705.16,0.918
6,0.214,14,player,3,1.0,481.3,391.15,5486.33,5593.72,548.63,639.28,0.905
6,0.214,9,player,2,0.0,707.81,522.24,7596.17,6795.06,759.62,770.0,0.9
6,0.214,5,player,2,1.0,595.18,486.92,6817.97,6515.58,681.8,744.64,0.898
6,0.214,6,player,7,0.0,358.07,400.79,4873.17,5734.3,487.32,655.35,0.895
6,0.214,11,player,3,0.0,585.06,453.24,6561.49,6217.71,656.15,710.59,0.891
6,0.214,2,player,1,1.0,411.78,506.41,5994.93,6678.04,599.49,763.2,0.887
6,0.214,20,player,7,1.0,214.24,429.11,4399.23,6046.35,439.92,691.01,0.883
6,0.214,10,player,5,0.0,585.9,355.46,5814.71,5105.21,581.47,583.45,0.883
6,0.214,4,player,8,0.0,745.44,410.1,7275.62,5737.16,727.56,655.68,0.871
6,0.214,15,player,6,1.0,504.24,307.52,4738.53,4427.71,473.85,506.02,0.861
6,0.214,12,player,4,0.0,309.13,345.75,3985.52,5099.93,398.55,582.85,0.859
6,0.214,21,player,4,1.0,532.71,383.03,5724.43,5481.78,572.44,626.49,0.845
6,0.214,17,player,9,0.0,385.6,283.67,3593.64,4109.81,359.36,469.69,0.813
6,0.214,19,player,8,1.0,576.27,202.93,3612.4,1992.8,361.24,227.75,0.781
6,0.214,13,player,5,1.0,888.38,345.35,7955.99,4792.87,795.6,547.76,0.771
6,0.214,1,player,10,0.0,67.04,285.5,1681.04,4376.02,168.1,500.12,0.937
6,0.214,-1,ball,,,1014.4,529.92,9368.44,6857.23,936.84,770.0,0.846
7,0.25,8,player,1,0.0,331.5,499.67,5567.01,6625.96,556.7,757.25,0.923
7,0.25,7,player,6,0.0,233.22,442.7,4626.54,6162.99,462.65,704.34,0.911
7,0.25,6,player,7,0.0,359.52,399.71,4875.81,5715.91,487.58,653.25,0.905
7,0.25,14,player,3,1.0,481.27,391.04,5490.8,5585.06,549.08,638.29,0.9
7,0.25,5,player,2,1.0,597.71,486.43,6835.69,6506.42,683.57,743.59,0.896
7,0.25,9,player,2,0.0,713.12,521.97,7631.85,6788.89,763.18,770.0,0.893
7,0.25,10,player,5,0.0,587.43,355.4,5830.47,5094.83,583.05,582.27,0.891
7,0.25,2,player,1,1.0,412.89,506.25,6004.88,6673.46,600.49,762.68,0.888
7,0.25,11,player,3,0.0,586.55,451.92,6567.89,6199.04,656.79,708.46,0.885
7,0.25,12,player,4,0.0,312.96,345.08,4005.52,5082.1,400.55,580.81,0.882
7,0.25,20,player,7,1.0,214.8,429.25,4407.57,6042.69,440.76,690.59,0.873
7,0.25,21,player,4,1.0,533.6,382.5,5731.1,5467.11,573.11,624.81,0.866
7,0.25,4,player,8,0.0,745.72,408.87,7277.06,5714.49,727.71,653.08,0.864
7,0.25,15,player,6,1.0,506.16,307.51,4758.88,4417.26,475.89,504.83,0.846
7,0.25,13,player,5,1.0,887.83,349.59,7979.1,4850.03,797.91,554.29,0.842
7,0.25,17,player,9,0.0,385.87,282.09,3579.35,4073.26,357.93,465.52,0.825
7,0.25,1,player,10,0.0,66.57,284.88,1675.82,4360.1,167.58,498.3,0.946
7,0.25,-1,ball,,,1024.43,529.72,9439.98,6850.32,944.0,770.0,0.838
8,0.286,8,player,1,0.0,331.84,499.56,5569.42,6619.74,556.94,756.54,0.915
8,0.286,11,player,3,0.0,588.07,451.19,6575.75,6184.98,657.58,706.85,0.909
8,0.286,6,player,7,0.0,361.59,398.5,4877.68,5693.18,487.77,650.65,0.908
8,0.286,7,player,6,0.0,234.54,443.09,4637.43,6158.6,463.74,703.84,0.908
8,0.286,14,player,3,1.0,481.55,391.18,5496.99,5577.39,549.7,637.42,0.905
8,0.286,9,player,2,0.0,717.51,521.79,7661.0,6783.67,766.1,770.0,0.903
8,0.286,5,player,2,1.0,600.21,487.16,6857.64,6506.98,685.76,743.65,0.894
8,0.286,20,player,7,1.0,215.3,429.07,4409.0,6032.64,440.9,689.45,0.894
8,0.286,2,player,1,1.0,413.2,507.67,6018.04,6679.33,601.8,763.35,0.891
8,0.286,4,player,8,0.0,746.94,407.62,7282.79,5691.28,728.28,650.43,0.879
8,0.286,10,player,5,0.0,589.0,355.48,5845.82,5085.01,584.58,581.14,0.876
8,0.286,12,player,4,0.0,317.4,345.17,4035.96,5070.46,403.6,579.48,0.867
8,0.286,13,player,5,1.0,888.53,349.15,7987.22,4833.09,798.72,552.35,0.846
8,0.286,15,player,6,1.0,506.18,307.0,4758.14,4397.87,475.81,502.61,0.844
8,0.286,21,player,4,1.0,534.74,382.16,5738.78,5453.17,573.88,623.22,0.844
8,0.286,17,player,9,0.0,385.99,282.35,3591.31,4066.58,359.13,464.75,0.839
8,0.286,19,player,8,1.0,575.89,202.46,3628.9,1970.74,362.89,225.23,0.767
8,0.286,1,player,10,0.0,65.94,285.38,1687.74,4355.95,168.77,497.82,0.959
8,0.286,-1,ball,,,1034.54,529.87,9512.42,6848.86,951.24,770.0,0.868
9,0.321,14,player,3,1.0,482.4,391.02,5504.08,5571.25,550.41,636.71,0.913
9,0.321,8,player,1,0.0,332.91,499.54,5576.67,6620.74,557.67,756.66,0.909
9,0.321,11,player,3,0.0,590.9,450.09,6589.92,6172.12,658.99,705.38,0.908
9,0.321,6,player,7,0.0,363.76,398.3,4889.86,5687.34,488.99,649.98,0.905
9,0.321,9,player,2,0.0,719.84,520.93,7677.2,6777.32,767.72,770.0,0.899
9,0.321,20,player,7,1.0,215.84,428.33,4404.61,6024.44,440.46,688.51,0.896
9,0.321,4,player,8,0.0,747.47,406.09,7283.46,5668.29,728.35,647.8,0.892
9,0.321,2,player,1,1.0,413.8,507.53,6023.42,6679.36,602.34,763.36,0.892
9,0.321,7,player,6,0.0,237.18,443.51,4654.9,6161.43,465.49,704.16,0.89
9,0.321,5,player,2,1.0,603.55,486.75,6879.02,6502.81,687.9,743.18,0.873
9,0.321,10,player,5,0.0,589.47,355.82,5856.75,5083.52,585.68,580.97,0.871
9,0.321,12,player,4,0.0,318.22,344.21,4030.39,5052.15,403.04,577.39,0.858
9,0.321,17,player,9,0.0,386.56,281.87,3591.14,4049.56,359.11,462.81,0.842
9,0.321,15,player,6,1.0,507.3,307.33,4774.36,4395.08,477.44,502.29,0.84
9,0.321,13,player,5,1.0,891.15,347.93,8008.09,4804.29,800.81,549.06,0.818
9,0.321,21,player,4,1.0,538.24,382.16,5764.51,5447.29,576.45,622.55,0.77
9,0.321,1,player,10,0.0,65.96,285.77,1693.64,4355.45,169.36,497.77,0.943
9,0.321,-1,ball,,,1044.33,530.38,9583.02,6852.12,958.3,770.0,0.86
10,0.357,20,player,7,1.0,216.52,427.21,4401.47,6016.55,440.15,687.61,0.912
10,0.357,9,player,2,0.0,722.18,521.87,7699.58,6788.97,769.96,770.0,0.907
10,0.357,8,player,1,0.0,334.88,499.46,5590.12,6623.6,559.01,756.98,0.903
10,0.357,2,player,1,1.0,414.94,507.49,6033.61,6682.83,603.36,763.75,0.897
10,0.357,4,player,8,0.0,748.92,404.98,7292.53,5658.49,729.25,646.68,0.897
10,0.357,6,player,7,0.0,366.17,398.92,4914.33,5696.38,491.43,651.02,0.892
10,0.357,11,player,3,0.0,593.04,450.29,6608.84,6177.37,660.88,705.99,0.891
10,0.357,14,player,3,1.0,483.41,390.91,5514.46,5572.86,551.45,636.9,0.883
10,0.357,5,player,2,1.0,607.85,486.52,6906.63,6504.43,690.66,743.36,0.881
10,0.357,10,player,5,0.0,589.47,355.23,5857.08,5078.64,585.71,580.42,0.88
10,0.357,7,player,6,0.0,240.51,443.44,4675.13,6163.3,467.51,704.38,0.875
10,0.357,12,player,4,0.0,319.59,341.89,4014.84,5023.24,401.48,574.09,0.875
10,0.357,15,player,6,1.0,507.44,306.1,4766.18,4377.69,476.62,500.31,0.872
10,0.357,17,player,9,0.0,386.74,280.86,3583.32,4034.37,358.33,461.07,0.854
10,0.357,21,player,4,1.0,540.76,381.81,5782.64,5445.38,578.26,622.33,0.854
10,0.357,13,player,5,1.0,892.65,345.3,8012.67,4765.3,801.27,544.61,0.824
10,0.357,19,player,8,1.0,575.4,203.76,3670.34,2008.25,367.03,229.51,0.766
10,0.357,1,player,10,0.0,66.0,286.26,1708.67,4365.0,170.87,498.86,0.937
10,0.357,-1,ball,,,1053.66,531.42,9648.6,6865.68,964.86,770.0,0.861
11,0.393,9,player,2,0.0,725.25,521.7,7719.83,6798.83,771.98,770.0,0.918
11,0.393,5,player,2,1.0,609.81,486.48,6922.26,6515.07,692.23,744.58,0.904
11,0.393,20,player,7,1.0,218.1,426.88,4411.31,6022.33,441.13,688.27,0.902
11,0.393,8,player,1,0.0,335.95,499.15,5598.24,6630.72,559.82,757.8,0.9
11,0.393,11,player,3,0.0,596.13,451.63,6640.71,6201.13,664.07,708.7,0.898
11,0.393,4,player,8,0.0,750.18,404.63,7305.17,5666.68,730.52,647.62,0.898
11,0.393,21,player,4,1.0,543.36,382.08,5807.61,5459.06,580.76,623.89,0.895
11,0.393,2,player,1,1.0,416.09,507.39,6043.68,6691.86,604.37,764.78,0.892
11,0.393,7,player,6,0.0,244.62,443.49,4701.3,6172.5,470.13,705.43,0.886
11,0.393,12,player,4,0.0,322.0,340.97,4022.78,5019.14,402.28,573.62,0.884
11,0.393,14,player,3,1.0,484.83,389.88,5519.77,5571.23,551.98,636.71,0.877
11,0.393,15,player,6,1.0,509.03,305.59,4777.27,4378.33,477.73,500.38,0.874
11,0.393,10,player,5,0.0,589.92,354.32,5858.42,5077.34,585.84,580.27,0.868
11,0.393,17,player,9,0.0,387.02,280.46,3583.8,4035.54,358.38,461.2,0.858
11,0.393,6,player,7,0.0,369.49,398.31,4932.55,5698.84,493.26,651.3,0.837
11,0.393,13,player,5,1.0,895.78,344.92,8043.86,4771.65,804.39,545.33,0.808
11,0.393,23,player,9,1.0,673.47,215.25,4788.49,2172.12,478.85,248.24,0.768
11,0.393,1,player,10,0.0,65.72,286.03,1704.09,4367.83,170.41,499.18,0.948
11,0.393,-1,ball,,,1062.88,531.52,9707.67,6879.46,970.77,770.0,0.842
12,0.429,9,player,2,0.0,730.63,522.24,7756.49,6805.89,775.65,770.0,0.902
12,0.429,12,player,4,0.0,324.69,341.23,4047.75,5019.84,404.77,573.7,0.9
12,0.429,8,player,1,0.0,335.67,499.66,5605.31,6635.18,560.53,758.31,0.9
12,0.429,24,player,10,1.0,604.28,552.56,7226.05,7025.2,722.6,770.0,0.898
12,0.429,6,player,7,0.0,372.1,398.49,4954.06,5699.57,495.41,651.38,0.897
12,0.429,10,player,5,0.0,590.19,352.93,5852.65,5057.91,585.26,578.05,0.886
12,0.429,2,player,1,1.0,416.39,507.22,6048.89,6691.56,604.89,764.75,0.885
12,0.429,20,player,7,1.0,219.66,427.2,4427.42,6024.11,442.74,688.47,0.885
12,0.429,21,player,4,1.0,543.73,380.92,5804.93,5444.82,580.49,622.26,0.884
12,0.429,5,player,2,1.0,611.22,485.41,6929.08,6507.58,692.91,743.72,0.878
12,0.429,15,player,6,1.0,510.0,304.79,4779.61,4363.05,477.96,498.63,0.875
12,0.429,14,player,3,1.0,485.28,390.6,5534.07,5579.37,553.41,637.64,0.874
12,0.429,11,player,3,0.0,600.0,450.9,6663.24,6194.85,666.32,707.98,0.871
12,0.429,4,player,8,0.0,753.31,404.85,7332.44,5670.09,733.24,648.01,0.863
12,0.429,7,player,6,0.0,245.22,443.83,4712.4,6174.87,471.24,705.7,0.862
12,0.429,17,player,9,0.0,388.59,280.5,3601.48,4032.99,360.15,460.91,0.848
12,0.429,13,player,5,1.0,897.79,346.08,8071.37,4791.14,807.14,547.56,0.802
12,0.429,19,player,8,1.0,574.23,203.55,3668.29,2008.56,366.83,229.55,0.791
12,0.429,23,player,9,1.0,675.0,215.95,4821.38,2189.64,482.14,250.24,0.769
12,0.429,1,player,10,0.0,65.0,286.5,1716.03,4371.92,171.6,499.65,0.94
12,0.429,-1,ball,,,1071.55,532.93,9768.64,6896.08,976.86,770.0,0.841
13,0.464,2,player,1,1.0,416.1,507.58,6052.29,6695.56,605.23,765.21,0.917
13,0.464,8,player,1,0.0,335.44,500.16,5608.88,6640.04,560.89,758.86,0.91
13,0.464,11,player,3,0.0,603.58,450.81,6688.24,6191.86,668.82,707.64,0.899
13,0.464,6,player,7,0.0,372.89,398.82,4963.08,5698.97,496.31,651.31,0.893
13,0.464,14,player,3,1.0,485.08,391.38,5543.14,5584.03,554.31,638.17,0.891
13,0.464,20,player,7,1.0,222.48,427.05,4438.77,6019.79,443.88,687.98,0.887
13,0.464,10,player,5,0.0,590.89,351.8,5851.87,5035.26,585.19,575.46,0.886
13,0.464,12,player,4,0.0,326.82,342.02,4071.17,5022.44,407.12,573.99,0.885
13,0.464,9,player,2,0.0,734.7,522.9,7788.3,6812.56,778.83,770.0,0.885
13,0.464,21,player,4,1.0,544.23,380.23,5806.1,5431.05,580.61,620.69,0.883
13,0.464,15,player,6,1.0,510.77,304.66,4788.2,4351.66,478.82,497.33,0.878
13,0.464,5,player,2,1.0,611.8,484.08,6930.16,6496.03,693.02,742.4,0.865
13,0.464,24,player,10,1.0,606.64,552.62,7243.65,7028.72,724.36,770.0,0.859
13,0.464,4,player,8,0.0,753.58,405.45,7344.25,5673.3,734.42,648.38,0.859
13,0.464,17,player,9,0.0,389.52,280.82,3616.2,4027.86,361.62,460.33,0.844
13,0.464,13,player,5,1.0,899.54,347.0,8097.44,4798.85,809.74,548.44,0.83
13,0.464,7,player,6,0.0,246.4,442.21,4702.64,6158.28,470.26,703.8,0.823
13,0.464,19,player,8,1.0,573.83,203.66,3678.71,2002.64,367.87,228.87,0.762
13,0.464,1,player,10,0.0,63.49,286.52,1703.58,4362.74,170.36,498.6,0.933
13,0.464,-1,ball,,,1080.28,537.05,9835.67,6930.96,983.57,770.0,0.858
14,0.5,7,player,6,0.0,247.65,440.84,4676.68,6218.41,467.67,710.68,0.924
14,0.5,8,player,1,0.0,335.78,500.42,5555.0,6697.0,555.5,765.37,0.92
14,0.5,2,player,1,1.0,415.52,507.77,5980.03,6745.14,598.0,770.0,0.914
14,0.5,14,player,3,1.0,485.2,391.23,5533.8,5648.35,553.38,645.53,0.902
14,0.5,11,player,3,0.0,605.02,450.11,6630.88,6233.36,663.09,712.38,0.893
14,0.5,6,player,7,0.0,373.8,397.6,4951.27,5757.38,495.13,657.99,0.89
14,0.5,5,player,2,1.0,613.46,482.51,6846.94,6522.93,684.69,745.48,0.889
14,0.5,24,player,10,1.0,608.61,552.64,7129.6,7052.68,712.96,770.0,0.884
14,0.5,12,player,4,0.0,329.17,342.28,4114.78,5102.73,411.48,583.17,0.883
14,0.5,21,player,4,1.0,544.68,378.09,5785.85,5467.85,578.59,624.9,0.877
14,0.5,15,player,6,1.0,512.03,304.07,4839.67,4402.3,483.97,503.12,0.871
14,0.5,20,player,7,1.0,224.8,426.48,4433.6,6090.69,443.36,696.08,0.87
14,0.5,9,player,2,0.0,740.52,522.99,7689.27,6834.91,768.93,770.0,0.87
14,0.5,10,player,5,0.0,591.95,352.31,5875.53,5103.66,587.55,583.28,0.867
14,0.5,4,player,8,0.0,753.93,405.16,7295.73,5716.31,729.57,653.29,0.855
14,0.5,13,player,5,1.0,900.11,346.22,8085.04,4826.99,808.5,551.66,0.835
14,0.5,17,player,9,0.0,389.38,280.24,3664.35,4079.51,366.43,466.23,0.834
14,0.5,19,player,8,1.0,572.65,203.35,3785.04,1967.55,378.5,224.86,0.76
14,0.5,1,player,10,0.0,61.95,286.5,1722.89,4448.38,172.29,508.39,0.935
14,0.5,-1,ball,,,1088.42,538.03,9661.39,6928.91,966.14,770.0,0.855
15,0.536,8,player,1,0.0,336.38,500.71,5557.74,6695.63,555.77,765.22,0.921
15,0.536,7,player,6,0.0,249.9,440.08,4677.8,6205.41,467.78,709.19,0.919
15,0.536,2,player,1,1.0,414.58,508.21,5977.39,6745.16,597.74,770.0,0.911
15,0.536,11,player,3,0.0,606.09,448.17,6628.43,6208.98,662.84,709.6,0.909
15,0.536,14,player,3,1.0,485.16,390.47,5528.38,5631.82,552.84,643.64,0.902
15,0.536,5,player,2,1.0,615.66,481.91,6858.17,6513.07,685.82,744.35,0.9
15,0.536,6,player,7,0.0,374.84,395.91,4940.86,5731.1,494.09,654.98,0.894
15,0.536,20,player,7,1.0,225.18,426.6,4432.87,6085.6,443.29,695.5,0.892
15,0.536,24,player,10,1.0,611.1,552.98,7145.09,7052.83,714.51,770.0,0.891
15,0.536,12,player,4,0.0,333.21,342.77,4144.15,5097.83,414.42,582.61,0.866
15,0.536,10,player,5,0.0,593.5,352.5,5891.11,5096.77,589.11,582.49,0.86
15,0.536,15,player,6,1.0,513.41,303.73,4849.4,4385.13,484.94,501.16,0.86
15,0.536,21,player,4,1.0,546.29,376.96,5789.05,5445.0,578.91,622.29,0.859
15,0.536,9,player,2,0.0,743.4,523.29,7709.38,6833.81,770.94,770.0,0.859
15,0.536,4,player,8,0.0,754.88,403.79,7299.78,5692.51,729.98,650.57,0.855
15,0.536,17,player,9,0.0,389.1,279.83,3659.24,4060.94,365.92,464.11,0.852
15,0.536,19,player,8,1.0,572.36,203.26,3793.89,1957.04,379.39,223.66,0.751
15,0.536,1,player,10,0.0,60.36,286.53,1709.36,4437.98,170.94,507.2,0.942
15,0.536,-1,ball,,,1095.5,534.99,9710.77,6901.5,971.08,770.0,0.838
16,0.571,8,player,1,0.0,336.34,500.53,5572.06,6706.93,557.21,766.51,0.918
16,0.571,7,player,6,0.0,251.72,440.0,4702.25,6217.04,470.22,710.52,0.915
16,0.571,2,player,1,1.0,413.8,508.17,5988.73,6757.19,598.87,770.0,0.909
16,0.571,11,player,3,0.0,607.87,447.04,6646.59,6208.52,664.66,709.54,0.903
16,0.571,14,player,3,1.0,485.48,390.82,5548.59,5646.62,554.86,645.33,0.897
16,0.571,20,player,7,1.0,225.32,427.38,4456.85,6105.58,445.69,697.78,0.892
16,0.571,5,player,2,1.0,618.44,482.37,6889.48,6527.58,688.95,746.01,0.888
16,0.571,6,player,7,0.0,377.11,393.78,4949.76,5718.24,494.98,653.51,0.887
16,0.571,9,player,2,0.0,746.6,522.94,7737.9,6841.33,773.79,770.0,0.885
16,0.571,10,player,5,0.0,594.93,352.12,5912.32,5100.23,591.23,582.88,0.881
16,0.571,12,player,4,0.0,336.16,341.71,4164.97,5092.6,416.5,582.01,0.872
16,0.571,24,player,10,1.0,613.58,552.59,7169.36,7061.46,716.94,770.0,0.871
16,0.571,21,player,4,1.0,547.32,376.8,5809.29,5452.89,580.93,623.19,0.868
16,0.571,15,player,6,1.0,514.25,304.4,4878.71,4405.05,487.87,503.43,0.861
16,0.571,4,player,8,0.0,756.25,401.64,7311.25,5675.72,731.12,648.65,0.857
16,0.571,17,player,9,0.0,388.81,279.24,3663.57,4058.84,366.36,463.87,0.852
16,0.571,19,player,8,1.0,572.08,202.94,3799.83,1951.45,379.98,223.02,0.803
16,0.571,23,player,9,1.0,682.14,216.77,5079.38,2171.26,507.94,248.14,0.795
16,0.571,1,player,10,0.0,58.79,286.54,1714.46,4449.85,171.45,508.55,0.927
16,0.571,-1,ball,,,1102.27,532.36,9758.96,6888.4,975.9,770.0,0.844
17,0.607,8,player,1,0.0,335.26,500.44,5574.06,6711.26,557.41,767.0,0.921
17,0.607,11,player,3,0.0,610.82,446.56,6674.35,6202.25,667.44,708.83,0.907
17,0.607,7,player,6,0.0,253.23,440.84,4720.42,6224.6,472.04,711.38,0.906
17,0.607,2,player,1,1.0,413.23,508.15,5996.22,6762.34,599.62,770.0,0.902
17,0.607,20,player,7,1.0,225.27,427.37,4458.62,6104.69,445.86,697.68,0.899
17,0.607,10,player,5,0.0,595.24,352.57,5929.09,5098.24,592.91,582.66,0.894
17,0.607,6,player,7,0.0,378.99,393.8,4966.72,5713.41,496.67,652.96,0.89
17,0.607,14,player,3,1.0,486.52,390.75,5563.35,5640.44,556.34,644.62,0.882
17,0.607,12,player,4,0.0,336.97,341.0,4166.12,5073.98,416.61,579.88,0.88
17,0.607,21,player,4,1.0,549.0,376.7,5829.26,5444.47,582.93,622.23,0.878
17,0.607,5,player,2,1.0,622.22,481.81,6922.37,6524.24,692.24,745.63,0.876
17,0.607,24,player,10,1.0,617.72,551.95,7204.6,7064.79,720.46,770.0,0.872
17,0.607,4,player,8,0.0,760.67,399.77,7346.08,5646.07,734.61,645.27,0.867
17,0.607,9,player,2,0.0,754.39,519.26,7787.4,6816.79,778.74,770.0,0.854
17,0.607,17,player,9,0.0,388.73,278.46,3659.23,4032.38,365.92,460.84,0.84
17,0.607,15,player,6,1.0,514.22,303.99,4883.14,4387.09,488.31,501.38,0.838
17,0.607,13,player,5,1.0,903.45,341.36,8122.87,4735.08,812.29,541.15,0.81
17,0.607,19,player,8,1.0,571.82,202.88,3815.41,1945.26,381.54,222.32,0.796
17,0.607,1,player,10,0.0,57.44,285.99,1693.5,4429.89,169.35,506.27,0.946
17,0.607,-1,ball,,,1108.85,529.91,9825.98,6871.54,982.6,770.0,0.86
18,0.643,8,player,1,0.0,334.08,501.19,5632.4,6650.77,563.24,760.09,0.923
18,0.643,20,player,7,1.0,225.47,426.82,4470.09,6008.03,447.01,686.63,0.911
18,0.643,11,player,3,0.0,612.48,447.0,6751.03,6145.38,675.1,702.33,0.899
18,0.643,14,player,3,1.0,488.17,391.03,5590.75,5562.84,559.08,635.75,0.897
18,0.643,7,player,6,0.0,254.66,441.67,4758.55,6145.5,475.85,702.34,0.893
18,0.643,10,player,5,0.0,595.2,351.91,5920.26,5012.83,592.03,572.9,0.889
18,0.643,6,player,7,0.0,380.45,394.41,4990.38,5632.76,499.04,643.74,0.887
18,0.643,9,player,2,0.0,753.75,519.74,7922.13,6790.65,792.21,770.0,0.887
18,0.643,12,player,4,0.0,337.3,339.95,4139.04,4966.37,413.9,567.59,0.883
18,0.643,2,player,1,1.0,413.55,508.25,6070.66,6704.13,607.07,766.19,0.879
